dataelementUID,period,orgUnitUID,categoryOptionComboUID,ImplementingMechanismUID,dataValue,,
LmFvBWm1afi,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
LmFvBWm1afi,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
q1xS6VIXdBJ,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
q1xS6VIXdBJ,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
LmFvBWm1afi,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
LmFvBWm1afi,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
LmFvBWm1afi,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,10,,
LmFvBWm1afi,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,2,,
LmFvBWm1afi,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,36,,
LmFvBWm1afi,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,7,,
LmFvBWm1afi,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,24,,
LmFvBWm1afi,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,6,,
LmFvBWm1afi,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,12,,
LmFvBWm1afi,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,10,,
LmFvBWm1afi,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,11,,
LmFvBWm1afi,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,10,,
LmFvBWm1afi,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,3,,
LmFvBWm1afi,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,4,,
LmFvBWm1afi,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,2,,
LmFvBWm1afi,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
xzwoKmWKYuF,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
xzwoKmWKYuF,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,10,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,2,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,36,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,7,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,24,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,6,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,12,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,10,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,11,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,10,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,3,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,4,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,2,,
YQXj5Y5mnBb,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
BqLf3FMKVGE,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
BqLf3FMKVGE,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,5,,
THpeR5VvcA2,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,5,,
THpeR5VvcA2,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,4,,
THpeR5VvcA2,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,0,,
THpeR5VvcA2,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
QgFryPXu53Q,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
QgFryPXu53Q,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,7,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,0,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,26,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,4,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,13,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,5,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,11,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,3,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,8,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,3,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,2,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,2,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,2,,
GFIOrOaoyQz,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
gn13meFIxB6,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
gn13meFIxB6,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
mA3eoY4eSxI,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
mA3eoY4eSxI,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
gn13meFIxB6,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
gn13meFIxB6,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
gn13meFIxB6,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,7,,
gn13meFIxB6,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,0,,
gn13meFIxB6,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,26,,
gn13meFIxB6,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,4,,
gn13meFIxB6,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,13,,
gn13meFIxB6,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,5,,
gn13meFIxB6,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,11,,
gn13meFIxB6,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,3,,
gn13meFIxB6,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,8,,
gn13meFIxB6,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,3,,
gn13meFIxB6,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,2,,
gn13meFIxB6,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,2,,
gn13meFIxB6,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,2,,
gn13meFIxB6,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
sa4FEEghFo8,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
sa4FEEghFo8,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,1,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,1,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,0,,
JssyH7xu3Ay,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
LnpGyQE2c2i,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
LnpGyQE2c2i,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,1,,
NNGymYRs1wU,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,1,,
NNGymYRs1wU,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,0,,
NNGymYRs1wU,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
PeG6XZuZ966,201809,UZlFjPJGpjz,uBDlgoDYgvA,VRVkk5IJ5H0,0,,
PeG6XZuZ966,201809,UZlFjPJGpjz,n6fMblV8up1,VRVkk5IJ5H0,0,,
mlr3bB1JwMk,201809,UZlFjPJGpjz,jT0VLMOLsjn,VRVkk5IJ5H0,45,,
mlr3bB1JwMk,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,866,,
PeG6XZuZ966,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,234,,
PeG6XZuZ966,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,166,,
PeG6XZuZ966,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,632,,
PeG6XZuZ966,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,250,,
PeG6XZuZ966,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,1564,,
PeG6XZuZ966,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,256,,
PeG6XZuZ966,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,1474,,
PeG6XZuZ966,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,266,,
PeG6XZuZ966,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,984,,
PeG6XZuZ966,201809,UZlFjPJGpjz,TOL6pMwmdDp,VRVkk5IJ5H0,291,,
PeG6XZuZ966,201809,UZlFjPJGpjz,kwvi5zTYpke,VRVkk5IJ5H0,408,,
PeG6XZuZ966,201809,UZlFjPJGpjz,WA418YuHF0x,VRVkk5IJ5H0,217,,
PeG6XZuZ966,201809,UZlFjPJGpjz,BvWUn5WIq0D,VRVkk5IJ5H0,542,,
PeG6XZuZ966,201809,UZlFjPJGpjz,woniJkHwY4l,VRVkk5IJ5H0,266,,
PeG6XZuZ966,201809,UZlFjPJGpjz,UoUIcFuUfQG,VRVkk5IJ5H0,901,,
PeG6XZuZ966,201809,UZlFjPJGpjz,HbYDRvlv3VK,VRVkk5IJ5H0,581,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,uBDlgoDYgvA,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,n6fMblV8up1,VRVkk5IJ5H0,0,,
BbuDM9XcPYa,201809,UZlFjPJGpjz,jT0VLMOLsjn,VRVkk5IJ5H0,1,,
BbuDM9XcPYa,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,4,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,4,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,2,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,23,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,5,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,109,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,9,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,180,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,11,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,212,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,TOL6pMwmdDp,VRVkk5IJ5H0,18,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,kwvi5zTYpke,VRVkk5IJ5H0,106,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,WA418YuHF0x,VRVkk5IJ5H0,27,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,BvWUn5WIq0D,VRVkk5IJ5H0,103,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,woniJkHwY4l,VRVkk5IJ5H0,44,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,UoUIcFuUfQG,VRVkk5IJ5H0,69,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,HbYDRvlv3VK,VRVkk5IJ5H0,32,,
tsQg02YMuLA,201809,UZlFjPJGpjz,uBDlgoDYgvA,VRVkk5IJ5H0,0,,
tsQg02YMuLA,201809,UZlFjPJGpjz,n6fMblV8up1,VRVkk5IJ5H0,0,,
n84IOzGlBKp,201809,UZlFjPJGpjz,jT0VLMOLsjn,VRVkk5IJ5H0,0,,
n84IOzGlBKp,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,168,,
tsQg02YMuLA,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,79,,
tsQg02YMuLA,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,31,,
tsQg02YMuLA,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,193,,
tsQg02YMuLA,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,67,,
tsQg02YMuLA,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,439,,
tsQg02YMuLA,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,82,,
tsQg02YMuLA,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,331,,
tsQg02YMuLA,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,118,,
tsQg02YMuLA,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,232,,
tsQg02YMuLA,201809,UZlFjPJGpjz,TOL6pMwmdDp,VRVkk5IJ5H0,125,,
tsQg02YMuLA,201809,UZlFjPJGpjz,kwvi5zTYpke,VRVkk5IJ5H0,90,,
tsQg02YMuLA,201809,UZlFjPJGpjz,WA418YuHF0x,VRVkk5IJ5H0,85,,
tsQg02YMuLA,201809,UZlFjPJGpjz,BvWUn5WIq0D,VRVkk5IJ5H0,102,,
tsQg02YMuLA,201809,UZlFjPJGpjz,woniJkHwY4l,VRVkk5IJ5H0,87,,
tsQg02YMuLA,201809,UZlFjPJGpjz,UoUIcFuUfQG,VRVkk5IJ5H0,163,,
tsQg02YMuLA,201809,UZlFjPJGpjz,HbYDRvlv3VK,VRVkk5IJ5H0,111,,
q2ymx03eHPq,201809,UZlFjPJGpjz,uBDlgoDYgvA,VRVkk5IJ5H0,0,,
q2ymx03eHPq,201809,UZlFjPJGpjz,n6fMblV8up1,VRVkk5IJ5H0,0,,
MZc2XkO9KfP,201809,UZlFjPJGpjz,jT0VLMOLsjn,VRVkk5IJ5H0,0,,
MZc2XkO9KfP,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,168,,
q2ymx03eHPq,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,79,,
q2ymx03eHPq,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,31,,
q2ymx03eHPq,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,193,,
q2ymx03eHPq,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,67,,
q2ymx03eHPq,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,439,,
q2ymx03eHPq,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,82,,
q2ymx03eHPq,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,331,,
q2ymx03eHPq,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,118,,
q2ymx03eHPq,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,232,,
q2ymx03eHPq,201809,UZlFjPJGpjz,TOL6pMwmdDp,VRVkk5IJ5H0,125,,
q2ymx03eHPq,201809,UZlFjPJGpjz,kwvi5zTYpke,VRVkk5IJ5H0,90,,
q2ymx03eHPq,201809,UZlFjPJGpjz,WA418YuHF0x,VRVkk5IJ5H0,85,,
q2ymx03eHPq,201809,UZlFjPJGpjz,BvWUn5WIq0D,VRVkk5IJ5H0,102,,
q2ymx03eHPq,201809,UZlFjPJGpjz,woniJkHwY4l,VRVkk5IJ5H0,87,,
q2ymx03eHPq,201809,UZlFjPJGpjz,UoUIcFuUfQG,VRVkk5IJ5H0,163,,
q2ymx03eHPq,201809,UZlFjPJGpjz,HbYDRvlv3VK,VRVkk5IJ5H0,111,,
qHoPh7JIyju,201809,UZlFjPJGpjz,uBDlgoDYgvA,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,n6fMblV8up1,VRVkk5IJ5H0,0,,
eSQb19DVhPT,201809,UZlFjPJGpjz,jT0VLMOLsjn,VRVkk5IJ5H0,0,,
eSQb19DVhPT,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,4,,
qHoPh7JIyju,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,TOL6pMwmdDp,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,kwvi5zTYpke,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,WA418YuHF0x,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,BvWUn5WIq0D,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,woniJkHwY4l,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,UoUIcFuUfQG,VRVkk5IJ5H0,3,,
qHoPh7JIyju,201809,UZlFjPJGpjz,HbYDRvlv3VK,VRVkk5IJ5H0,4,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,uBDlgoDYgvA,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,n6fMblV8up1,VRVkk5IJ5H0,0,,
yvDZBpNygCj,201809,UZlFjPJGpjz,jT0VLMOLsjn,VRVkk5IJ5H0,0,,
yvDZBpNygCj,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,4,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,2,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,1,,
